symbol,lastUpdateId,side,price,qty
PEPEUSDT,8575145602,ask,3.7e-06,9571694271.0
PEPEUSDT,8575145602,ask,3.71e-06,1153301800.0
PEPEUSDT,8575145602,ask,3.72e-06,1183593447.0
PEPEUSDT,8575145602,ask,3.73e-06,910626339.0
PEPEUSDT,8575145602,ask,3.74e-06,897409453.0
PEPEUSDT,8575145602,ask,3.75e-06,26794143377.0
PEPEUSDT,8575145602,ask,3.76e-06,6098379388.0
PEPEUSDT,8575145602,ask,3.77e-06,620967653.0
PEPEUSDT,8575145602,ask,3.78e-06,3890404581.0
PEPEUSDT,8575145602,ask,3.79e-06,4625978120.0
PEPEUSDT,8575145602,ask,3.8e-06,12429381357.0
PEPEUSDT,8575145602,ask,3.81e-06,1689567357.0
PEPEUSDT,8575145602,ask,3.82e-06,9687630792.0
PEPEUSDT,8575145602,ask,3.83e-06,3771582396.0
PEPEUSDT,8575145602,ask,3.84e-06,474206623.0
PEPEUSDT,8575145602,ask,3.85e-06,16506069743.0
PEPEUSDT,8575145602,ask,3.86e-06,886137509.0
PEPEUSDT,8575145602,ask,3.87e-06,2136901348.0
PEPEUSDT,8575145602,ask,3.88e-06,5911015911.0
PEPEUSDT,8575145602,ask,3.89e-06,8847216541.0
PEPEUSDT,8575145602,ask,3.9e-06,24978599119.0
PEPEUSDT,8575145602,ask,3.91e-06,962777559.0
PEPEUSDT,8575145602,ask,3.92e-06,13382036148.0
PEPEUSDT,8575145602,ask,3.93e-06,377996986.0
PEPEUSDT,8575145602,ask,3.94e-06,750898139.0
PEPEUSDT,8575145602,ask,3.95e-06,11486480473.0
PEPEUSDT,8575145602,ask,3.96e-06,3394808766.0
PEPEUSDT,8575145602,ask,3.97e-06,2632124329.0
PEPEUSDT,8575145602,ask,3.98e-06,5485155761.0
PEPEUSDT,8575145602,ask,3.99e-06,19050171395.0
PEPEUSDT,8575145602,ask,4e-06,110401059638.0
PEPEUSDT,8575145602,ask,4.01e-06,2327777910.0
PEPEUSDT,8575145602,ask,4.02e-06,1580899763.0
PEPEUSDT,8575145602,ask,4.03e-06,1940808988.0
PEPEUSDT,8575145602,ask,4.04e-06,1447333535.0
PEPEUSDT,8575145602,ask,4.05e-06,9152134809.0
PEPEUSDT,8575145602,ask,4.06e-06,3653726143.0
PEPEUSDT,8575145602,ask,4.07e-06,1757057056.0
PEPEUSDT,8575145602,ask,4.08e-06,1573813577.0
PEPEUSDT,8575145602,ask,4.09e-06,3336182698.0
PEPEUSDT,8575145602,ask,4.1e-06,21643741846.0
PEPEUSDT,8575145602,ask,4.11e-06,3669783122.0
PEPEUSDT,8575145602,ask,4.12e-06,6103399897.0
PEPEUSDT,8575145602,ask,4.13e-06,3948949158.0
PEPEUSDT,8575145602,ask,4.14e-06,6388428271.0
PEPEUSDT,8575145602,ask,4.15e-06,11001134906.0
PEPEUSDT,8575145602,ask,4.16e-06,1417642738.0
PEPEUSDT,8575145602,ask,4.17e-06,711763057.0
PEPEUSDT,8575145602,ask,4.18e-06,842790833.0
PEPEUSDT,8575145602,ask,4.19e-06,12012931048.0
PEPEUSDT,8575145602,ask,4.2e-06,21408833217.0
PEPEUSDT,8575145602,ask,4.21e-06,1556161216.0
PEPEUSDT,8575145602,ask,4.22e-06,484895378.0
PEPEUSDT,8575145602,ask,4.23e-06,1560260709.0
PEPEUSDT,8575145602,ask,4.24e-06,1212626360.0
PEPEUSDT,8575145602,ask,4.25e-06,2664283843.0
PEPEUSDT,8575145602,ask,4.26e-06,657257151.0
PEPEUSDT,8575145602,ask,4.27e-06,2504132795.0
PEPEUSDT,8575145602,ask,4.28e-06,1305020574.0
PEPEUSDT,8575145602,ask,4.29e-06,694786872.0
PEPEUSDT,8575145602,ask,4.3e-06,10056563579.0
PEPEUSDT,8575145602,ask,4.31e-06,49372897727.0
PEPEUSDT,8575145602,ask,4.32e-06,1932146260.0
SUIUSDT,14918471730,bid,0.8607,995.8
SUIUSDT,14918471730,bid,0.8606,654.1
SUIUSDT,14918471730,bid,0.8605,2854.5
SUIUSDT,14918471730,bid,0.8604,9865.3
SUIUSDT,14918471730,bid,0.8603,23161.5
SUIUSDT,14918471730,bid,0.8602,10220.5
SUIUSDT,14918471730,bid,0.8601,39581.2
SUIUSDT,14918471730,bid,0.86,37146.1
SUIUSDT,14918471730,bid,0.8599,4726.6
SUIUSDT,14918471730,bid,0.8598,12466.3
SUIUSDT,14918471730,bid,0.8597,25045.3
SUIUSDT,14918471730,bid,0.8596,2013.5
SUIUSDT,14918471730,bid,0.8595,3943.4
SUIUSDT,14918471730,bid,0.8594,7915.3
SUIUSDT,14918471730,bid,0.8593,25311.2
SUIUSDT,14918471730,bid,0.8592,3509.5
SUIUSDT,14918471730,bid,0.8591,8623.5
SUIUSDT,14918471730,bid,0.859,34844.9
SUIUSDT,14918471730,bid,0.8589,13374.4
SUIUSDT,14918471730,bid,0.8588,1211.2
SUIUSDT,14918471730,bid,0.8587,1094.9
SUIUSDT,14918471730,bid,0.8586,23804.1
SUIUSDT,14918471730,bid,0.8585,1035.3
SUIUSDT,14918471730,bid,0.8584,8935.8
SUIUSDT,14918471730,bid,0.8583,8430.4
SUIUSDT,14918471730,bid,0.8582,20567.5
SUIUSDT,14918471730,bid,0.8581,1188.0
SUIUSDT,14918471730,bid,0.858,13560.9
SUIUSDT,14918471730,bid,0.8579,2905.4
SUIUSDT,14918471730,bid,0.8578,22281.8
SUIUSDT,14918471730,bid,0.8577,1880.6
SUIUSDT,14918471730,bid,0.8576,1309.6
SUIUSDT,14918471730,bid,0.8575,5460.9
SUIUSDT,14918471730,bid,0.8574,25745.7
SUIUSDT,14918471730,bid,0.8573,3789.1
SUIUSDT,14918471730,bid,0.8572,41057.1
SUIUSDT,14918471730,bid,0.8571,1739.0
SUIUSDT,14918471730,bid,0.857,20226.5
SUIUSDT,14918471730,bid,0.8569,2539.4
SUIUSDT,14918471730,bid,0.8568,3646.3
SUIUSDT,14918471730,bid,0.8567,4560.8
SUIUSDT,14918471730,bid,0.8566,22006.6
SUIUSDT,14918471730,bid,0.8565,697.0
SUIUSDT,14918471730,bid,0.8564,33.4
SUIUSDT,14918471730,bid,0.8563,17.6
SUIUSDT,14918471730,bid,0.8562,2078.4
SUIUSDT,14918471730,bid,0.8561,23336.1
SUIUSDT,14918471730,bid,0.856,3108.9
SUIUSDT,14918471730,bid,0.8559,11156.4
SUIUSDT,14918471730,bid,0.8558,94.4
SUIUSDT,14918471730,bid,0.8557,81.0
SUIUSDT,14918471730,bid,0.8556,27.6
SUIUSDT,14918471730,bid,0.8555,62.4
SUIUSDT,14918471730,bid,0.8554,3185.9
SUIUSDT,14918471730,bid,0.8553,46.6
SUIUSDT,14918471730,bid,0.8552,152.1
SUIUSDT,14918471730,bid,0.8551,17.6
SUIUSDT,14918471730,bid,0.855,3511.1
SUIUSDT,14918471730,bid,0.8549,11.7
SUIUSDT,14918471730,bid,0.8548,79.7
SUIUSDT,14918471730,bid,0.8547,249.3
SUIUSDT,14918471730,bid,0.8546,9853.0
SUIUSDT,14918471730,bid,0.8545,1179.9
SUIUSDT,14918471730,bid,0.8544,46.1
SUIUSDT,14918471730,bid,0.8543,18.5
SUIUSDT,14918471730,bid,0.8542,92.5
SUIUSDT,14918471730,bid,0.8541,11.7
SUIUSDT,14918471730,bid,0.854,750.7
SUIUSDT,14918471730,bid,0.8539,23.5
SUIUSDT,14918471730,bid,0.8538,11.7
SUIUSDT,14918471730,bid,0.8537,38.9
SUIUSDT,14918471730,bid,0.8536,40.9
SUIUSDT,14918471730,bid,0.8535,321.5
SUIUSDT,14918471730,bid,0.8534,11139.7
SUIUSDT,14918471730,bid,0.8533,2265.9
SUIUSDT,14918471730,bid,0.8532,1685.3
SUIUSDT,14918471730,bid,0.8531,21.6
SUIUSDT,14918471730,bid,0.853,814.0
SUIUSDT,14918471730,bid,0.8529,132.9
SUIUSDT,14918471730,bid,0.8528,127.3
SUIUSDT,14918471730,bid,0.8527,37.9
SUIUSDT,14918471730,bid,0.8526,1204.6
SUIUSDT,14918471730,bid,0.8525,37.6
SUIUSDT,14918471730,bid,0.8524,2073.9
SUIUSDT,14918471730,bid,0.8523,87.4
SUIUSDT,14918471730,bid,0.8521,82.5
SUIUSDT,14918471730,bid,0.852,2187.4
SUIUSDT,14918471730,bid,0.8519,38066.6
SUIUSDT,14918471730,bid,0.8518,13.0
SUIUSDT,14918471730,bid,0.8517,170.0
SUIUSDT,14918471730,bid,0.8515,11.9
SUIUSDT,14918471730,bid,0.8514,49.5
SUIUSDT,14918471730,bid,0.8513,68.8
SUIUSDT,14918471730,bid,0.8512,18.5
SUIUSDT,14918471730,bid,0.8511,157.3
SUIUSDT,14918471730,bid,0.851,3846.6
SUIUSDT,14918471730,bid,0.8509,407.6
SUIUSDT,14918471730,bid,0.8508,43.9
SUIUSDT,14918471730,bid,0.8507,9874.6
SUIUSDT,14918471730,bid,0.8505,1056.3
SUIUSDT,14918471730,ask,0.8608,1655.0
SUIUSDT,14918471730,ask,0.8609,9974.3
SUIUSDT,14918471730,ask,0.861,22303.8
SUIUSDT,14918471730,ask,0.8611,13280.1
SUIUSDT,14918471730,ask,0.8612,29509.5
SUIUSDT,14918471730,ask,0.8613,12938.4
SUIUSDT,14918471730,ask,0.8614,23308.3
SUIUSDT,14918471730,ask,0.8615,12456.3
SUIUSDT,14918471730,ask,0.8616,26202.7
SUIUSDT,14918471730,ask,0.8617,11981.4
SUIUSDT,14918471730,ask,0.8618,31690.2
SUIUSDT,14918471730,ask,0.8619,42456.2
SUIUSDT,14918471730,ask,0.862,210025.1
SUIUSDT,14918471730,ask,0.8621,3623.5
SUIUSDT,14918471730,ask,0.8622,29358.0
SUIUSDT,14918471730,ask,0.8623,5294.4
SUIUSDT,14918471730,ask,0.8624,27390.8
SUIUSDT,14918471730,ask,0.8625,7401.5
SUIUSDT,14918471730,ask,0.8626,35272.3
SUIUSDT,14918471730,ask,0.8627,1546.9
SUIUSDT,14918471730,ask,0.8628,22780.5
SUIUSDT,14918471730,ask,0.8629,1272.6
SUIUSDT,14918471730,ask,0.863,28541.2
SUIUSDT,14918471730,ask,0.8631,1126.8
SUIUSDT,14918471730,ask,0.8632,22231.9
SUIUSDT,14918471730,ask,0.8633,979.0
SUIUSDT,14918471730,ask,0.8634,24149.5
SUIUSDT,14918471730,ask,0.8635,37318.4
SUIUSDT,14918471730,ask,0.8636,6063.1
SUIUSDT,14918471730,ask,0.8637,1596.6
SUIUSDT,14918471730,ask,0.8638,7099.4
SUIUSDT,14918471730,ask,0.8639,1351.2
SUIUSDT,14918471730,ask,0.864,4654.4
SUIUSDT,14918471730,ask,0.8641,2647.1
SUIUSDT,14918471730,ask,0.8642,9759.5
SUIUSDT,14918471730,ask,0.8643,3215.8
SUIUSDT,14918471730,ask,0.8644,8517.2
SUIUSDT,14918471730,ask,0.8645,6264.1
SUIUSDT,14918471730,ask,0.8646,2537.8
SUIUSDT,14918471730,ask,0.8647,1107.6
SUIUSDT,14918471730,ask,0.8648,3155.0
SUIUSDT,14918471730,ask,0.8649,954.3
SUIUSDT,14918471730,ask,0.865,2650.7
SUIUSDT,14918471730,ask,0.8651,20.3
SUIUSDT,14918471730,ask,0.8652,1872.7
SUIUSDT,14918471730,ask,0.8653,11.6
SUIUSDT,14918471730,ask,0.8654,17.5
SUIUSDT,14918471730,ask,0.8655,20.3
SUIUSDT,14918471730,ask,0.8656,975.9
SUIUSDT,14918471730,ask,0.8657,2284.4
SUIUSDT,14918471730,ask,0.8658,23063.8
SUIUSDT,14918471730,ask,0.8659,215.3
SUIUSDT,14918471730,ask,0.866,393.7
SUIUSDT,14918471730,ask,0.8661,527.0
SUIUSDT,14918471730,ask,0.8662,42.7
SUIUSDT,14918471730,ask,0.8663,124.3
SUIUSDT,14918471730,ask,0.8664,131.8
SUIUSDT,14918471730,ask,0.8665,552.2
SUIUSDT,14918471730,ask,0.8666,30.9
SUIUSDT,14918471730,ask,0.8667,26.2
SUIUSDT,14918471730,ask,0.8668,130.5
SUIUSDT,14918471730,ask,0.8669,139.5
SUIUSDT,14918471730,ask,0.867,11.6
SUIUSDT,14918471730,ask,0.8671,26.2
SUIUSDT,14918471730,ask,0.8672,42.9
SUIUSDT,14918471730,ask,0.8673,76.6
SUIUSDT,14918471730,ask,0.8674,60.0
SUIUSDT,14918471730,ask,0.8675,238.6
SUIUSDT,14918471730,ask,0.8676,1065.5
SUIUSDT,14918471730,ask,0.8677,18.9
SUIUSDT,14918471730,ask,0.8678,17.5
SUIUSDT,14918471730,ask,0.8679,2081.2
SUIUSDT,14918471730,ask,0.868,11804.3
SUIUSDT,14918471730,ask,0.8681,11.6
SUIUSDT,14918471730,ask,0.8682,17.5
SUIUSDT,14918471730,ask,0.8683,26.2
SUIUSDT,14918471730,ask,0.8684,7.0
SUIUSDT,14918471730,ask,0.8685,5.9
SUIUSDT,14918471730,ask,0.8687,52.8
SUIUSDT,14918471730,ask,0.8688,25.4
SUIUSDT,14918471730,ask,0.869,12.7
SUIUSDT,14918471730,ask,0.8691,15.2
SUIUSDT,14918471730,ask,0.8692,26.6
SUIUSDT,14918471730,ask,0.8694,5.9
SUIUSDT,14918471730,ask,0.8695,21.4
SUIUSDT,14918471730,ask,0.8696,13.2
SUIUSDT,14918471730,ask,0.8697,5.9
SUIUSDT,14918471730,ask,0.8698,6.4
SUIUSDT,14918471730,ask,0.8699,44.5
SUIUSDT,14918471730,ask,0.87,1595.9
SUIUSDT,14918471730,ask,0.8701,12.5
SUIUSDT,14918471730,ask,0.8703,20.6
SUIUSDT,14918471730,ask,0.8704,12.4
SUIUSDT,14918471730,ask,0.8705,1369.3
SUIUSDT,14918471730,ask,0.8707,219.2
SUIUSDT,14918471730,ask,0.8708,5.9
SUIUSDT,14918471730,ask,0.8709,35168.9
SUIUSDT,14918471730,ask,0.871,23.7
SUIUSDT,14918471730,ask,0.8711,23.9
SUIUSDT,14918471730,ask,0.8712,1423.1
DUSDT,638357849,bid,0.01167,4418.0
DUSDT,638357849,bid,0.01166,42664.0
DUSDT,638357849,bid,0.01165,62718.0
DUSDT,638357849,bid,0.01164,176060.0
DUSDT,638357849,bid,0.01163,30750.0
DUSDT,638357849,bid,0.01162,184401.0
DUSDT,638357849,bid,0.01161,122759.0
DUSDT,638357849,bid,0.0116,36667.0
DUSDT,638357849,bid,0.01159,26520.0
DUSDT,638357849,bid,0.01158,263640.0
DUSDT,638357849,bid,0.01157,308461.0
DUSDT,638357849,bid,0.01156,49267.0
DUSDT,638357849,bid,0.01155,94714.0
DUSDT,638357849,bid,0.01154,182560.0
DUSDT,638357849,bid,0.01153,57340.0
DUSDT,638357849,bid,0.01152,49267.0
DUSDT,638357849,bid,0.01151,25520.0
DUSDT,638357849,bid,0.0115,177356.0
DUSDT,638357849,bid,0.01149,25520.0
DUSDT,638357849,bid,0.01148,471472.0
DUSDT,638357849,bid,0.01147,25520.0
DUSDT,638357849,bid,0.01146,49267.0
DUSDT,638357849,bid,0.01145,40538.0
DUSDT,638357849,bid,0.01144,49267.0
DUSDT,638357849,bid,0.01143,25520.0
DUSDT,638357849,bid,0.01142,36883.0
DUSDT,638357849,bid,0.01141,60321.0
DUSDT,638357849,bid,0.0114,82073.0
DUSDT,638357849,bid,0.01139,12600.0
DUSDT,638357849,bid,0.01138,13725.0
DUSDT,638357849,bid,0.01137,12600.0
DUSDT,638357849,bid,0.01136,56173.0
DUSDT,638357849,bid,0.01135,38353.0
DUSDT,638357849,bid,0.01133,17125.0
DUSDT,638357849,bid,0.01131,15587.0
DUSDT,638357849,bid,0.0113,16465.0
DUSDT,638357849,bid,0.01129,12600.0
DUSDT,638357849,bid,0.01128,13953.0
DUSDT,638357849,bid,0.01127,30347.0
DUSDT,638357849,bid,0.01126,232404.0
DUSDT,638357849,bid,0.01125,13136.0
DUSDT,638357849,bid,0.01124,83580.0
DUSDT,638357849,bid,0.01123,79341.0
DUSDT,638357849,bid,0.01122,12600.0
DUSDT,638357849,bid,0.01121,137270.0
DUSDT,638357849,bid,0.0112,12600.0
DUSDT,638357849,bid,0.01117,1787.0
DUSDT,638357849,bid,0.01115,18182.0
DUSDT,638357849,bid,0.01114,12567.0
DUSDT,638357849,bid,0.01113,1068.0
DUSDT,638357849,bid,0.01111,267326.0
DUSDT,638357849,bid,0.01109,536.0
DUSDT,638357849,bid,0.01108,40207.0
DUSDT,638357849,bid,0.01105,2714.0
DUSDT,638357849,bid,0.01104,476.0
DUSDT,638357849,bid,0.01103,1406.0
DUSDT,638357849,bid,0.01102,2689.0
DUSDT,638357849,bid,0.011,45029.0
DUSDT,638357849,bid,0.01098,49595.0
DUSDT,638357849,bid,0.01097,91636.0
DUSDT,638357849,bid,0.01096,276602.0
DUSDT,638357849,bid,0.01095,8219.0
DUSDT,638357849,bid,0.01094,23223.0
DUSDT,638357849,bid,0.01092,536.0
DUSDT,638357849,bid,0.01084,31209.0
DUSDT,638357849,bid,0.01082,36969.0
DUSDT,638357849,bid,0.01078,18520.0
DUSDT,638357849,bid,0.01077,2809.0
DUSDT,638357849,bid,0.01076,536.0
DUSDT,638357849,bid,0.01073,20298.0
DUSDT,638357849,bid,0.0107,2509735.0
DUSDT,638357849,bid,0.01066,4682.0
DUSDT,638357849,bid,0.01065,517.0
DUSDT,638357849,bid,0.01062,1894.0
DUSDT,638357849,bid,0.0106,47705.0
DUSDT,638357849,bid,0.01054,485.0
DUSDT,638357849,bid,0.01051,2400.0
DUSDT,638357849,bid,0.0105,190466.0
DUSDT,638357849,bid,0.01045,536.0
DUSDT,638357849,bid,0.01044,479.0
DUSDT,638357849,bid,0.0104,2084.0
DUSDT,638357849,bid,0.01038,77072.0
DUSDT,638357849,bid,0.01029,536.0
DUSDT,638357849,bid,0.01023,22417.0
DUSDT,638357849,bid,0.01014,536.0
DUSDT,638357849,bid,0.01007,26812.0
DUSDT,638357849,bid,0.01,31512.0
DUSDT,638357849,bid,0.00999,536.0
DUSDT,638357849,bid,0.00985,536.0
DUSDT,638357849,bid,0.0098,39777.0
DUSDT,638357849,bid,0.00951,53647.0
DUSDT,638357849,bid,0.00947,4458.0
DUSDT,638357849,bid,0.00945,5291.0
DUSDT,638357849,bid,0.00937,49918.0
DUSDT,638357849,bid,0.00936,15706.0
DUSDT,638357849,bid,0.00934,2356.0
DUSDT,638357849,bid,0.00932,1181.0
DUSDT,638357849,bid,0.00931,1182.0
DUSDT,638357849,bid,0.0093,5915.0
DUSDT,638357849,bid,0.00927,1187.0
DUSDT,638357849,ask,0.01169,75138.0
DUSDT,638357849,ask,0.0117,138757.0
DUSDT,638357849,ask,0.01171,263496.0
DUSDT,638357849,ask,0.01172,96641.0
DUSDT,638357849,ask,0.01173,94849.0
DUSDT,638357849,ask,0.01174,25520.0
DUSDT,638357849,ask,0.01175,312952.0
DUSDT,638357849,ask,0.01176,110478.0
DUSDT,638357849,ask,0.01177,94785.0
DUSDT,638357849,ask,0.01178,25520.0
DUSDT,638357849,ask,0.01179,178501.0
DUSDT,638357849,ask,0.0118,56542.0
DUSDT,638357849,ask,0.01181,53540.0
DUSDT,638357849,ask,0.01182,25520.0
DUSDT,638357849,ask,0.01183,205080.0
DUSDT,638357849,ask,0.01184,102918.0
DUSDT,638357849,ask,0.01185,36347.0
DUSDT,638357849,ask,0.01186,25520.0
DUSDT,638357849,ask,0.01187,69397.0
DUSDT,638357849,ask,0.01188,56309.0
DUSDT,638357849,ask,0.01189,148249.0
DUSDT,638357849,ask,0.0119,14253.0
DUSDT,638357849,ask,0.01191,36347.0
DUSDT,638357849,ask,0.01192,26776.0
DUSDT,638357849,ask,0.01193,12600.0
DUSDT,638357849,ask,0.01194,13136.0
DUSDT,638357849,ask,0.01196,12600.0
DUSDT,638357849,ask,0.01198,44136.0
DUSDT,638357849,ask,0.01199,3246.0
DUSDT,638357849,ask,0.012,36956.0
DUSDT,638357849,ask,0.01202,64122.0
DUSDT,638357849,ask,0.01203,27739.0
DUSDT,638357849,ask,0.01209,32449.0
DUSDT,638357849,ask,0.0121,59482.0
DUSDT,638357849,ask,0.01212,103222.0
DUSDT,638357849,ask,0.01215,25184.0
DUSDT,638357849,ask,0.01218,432.0
DUSDT,638357849,ask,0.01219,5500.0
DUSDT,638357849,ask,0.0122,43213.0
DUSDT,638357849,ask,0.01221,860.0
DUSDT,638357849,ask,0.01222,860.0
DUSDT,638357849,ask,0.01224,698.0
DUSDT,638357849,ask,0.01226,752.0
DUSDT,638357849,ask,0.01227,31973.0
DUSDT,638357849,ask,0.0123,12349.0
DUSDT,638357849,ask,0.01231,85811.0
DUSDT,638357849,ask,0.01237,92314.0
DUSDT,638357849,ask,0.0124,8000.0
DUSDT,638357849,ask,0.01244,1235.0
DUSDT,638357849,ask,0.01245,15908.0
DUSDT,638357849,ask,0.01248,536.0
DUSDT,638357849,ask,0.0125,42220.0
DUSDT,638357849,ask,0.01254,2033.0
DUSDT,638357849,ask,0.01259,1814.0
DUSDT,638357849,ask,0.0126,59936.0
DUSDT,638357849,ask,0.01264,41088.0
DUSDT,638357849,ask,0.01267,536.0
DUSDT,638357849,ask,0.01269,14547.0
DUSDT,638357849,ask,0.0127,32782.0
DUSDT,638357849,ask,0.01271,11098.0
DUSDT,638357849,ask,0.01274,1176.0
DUSDT,638357849,ask,0.01275,698.0
DUSDT,638357849,ask,0.01277,1208.0
DUSDT,638357849,ask,0.01279,2828.0
DUSDT,638357849,ask,0.0128,28466.0
DUSDT,638357849,ask,0.01282,76928.0
DUSDT,638357849,ask,0.01285,146365.0
DUSDT,638357849,ask,0.01286,141749.0
DUSDT,638357849,ask,0.01287,34777.0
DUSDT,638357849,ask,0.01288,4349.0
DUSDT,638357849,ask,0.0129,8539.0
DUSDT,638357849,ask,0.01292,20083.0
DUSDT,638357849,ask,0.01294,1825.0
DUSDT,638357849,ask,0.01295,12053.0
DUSDT,638357849,ask,0.01297,710.0
DUSDT,638357849,ask,0.01298,396891.0
DUSDT,638357849,ask,0.013,270327.0
DUSDT,638357849,ask,0.01302,698.0
DUSDT,638357849,ask,0.01304,1176.0
DUSDT,638357849,ask,0.01305,26619.0
DUSDT,638357849,ask,0.0131,763.0
DUSDT,638357849,ask,0.01312,2033.0
DUSDT,638357849,ask,0.01314,1274.0
DUSDT,638357849,ask,0.01315,23240.0
DUSDT,638357849,ask,0.0132,7684.0
DUSDT,638357849,ask,0.01323,487.0
DUSDT,638357849,ask,0.01325,536.0
DUSDT,638357849,ask,0.01328,21248.0
DUSDT,638357849,ask,0.01329,698.0
DUSDT,638357849,ask,0.0133,503.0
DUSDT,638357849,ask,0.01331,23673.0
DUSDT,638357849,ask,0.01333,170645.0
DUSDT,638357849,ask,0.01334,7605.0
DUSDT,638357849,ask,0.0134,2238.0
DUSDT,638357849,ask,0.01342,305911.0
DUSDT,638357849,ask,0.01343,1560.0
DUSDT,638357849,ask,0.01344,536.0
DUSDT,638357849,ask,0.01345,7200.0
DUSDT,638357849,ask,0.01347,4600.0
DUSDT,638357849,ask,0.0135,13608.0
AVAXUSDT,9849898817,bid,8.71,4378.75
AVAXUSDT,9849898817,bid,8.7,16577.47
AVAXUSDT,9849898817,bid,8.69,14598.26
AVAXUSDT,9849898817,bid,8.68,10048.18
AVAXUSDT,9849898817,bid,8.67,5341.36
AVAXUSDT,9849898817,bid,8.66,4999.58
AVAXUSDT,9849898817,bid,8.65,8608.6
AVAXUSDT,9849898817,bid,8.64,2818.32
AVAXUSDT,9849898817,bid,8.63,2895.98
AVAXUSDT,9849898817,bid,8.62,3451.85
AVAXUSDT,9849898817,bid,8.61,2951.01
AVAXUSDT,9849898817,bid,8.6,7462.25
AVAXUSDT,9849898817,bid,8.59,2113.4
AVAXUSDT,9849898817,bid,8.58,1310.86
AVAXUSDT,9849898817,bid,8.57,589.92
AVAXUSDT,9849898817,bid,8.56,1187.82
AVAXUSDT,9849898817,bid,8.55,2548.69
AVAXUSDT,9849898817,bid,8.54,686.73
AVAXUSDT,9849898817,bid,8.53,1358.53
AVAXUSDT,9849898817,bid,8.52,707.59
AVAXUSDT,9849898817,bid,8.51,978.72
AVAXUSDT,9849898817,bid,8.5,7555.55
AVAXUSDT,9849898817,bid,8.49,662.28
AVAXUSDT,9849898817,bid,8.48,537.52
AVAXUSDT,9849898817,bid,8.47,774.21
AVAXUSDT,9849898817,bid,8.46,711.04
AVAXUSDT,9849898817,bid,8.45,872.77
AVAXUSDT,9849898817,bid,8.44,1038.46
AVAXUSDT,9849898817,bid,8.43,578.42
AVAXUSDT,9849898817,bid,8.42,418.4
AVAXUSDT,9849898817,bid,8.41,509.31
AVAXUSDT,9849898817,bid,8.4,3108.59
AVAXUSDT,9849898817,bid,8.39,500.17
AVAXUSDT,9849898817,bid,8.38,567.35
AVAXUSDT,9849898817,bid,8.37,425.05
AVAXUSDT,9849898817,bid,8.36,1904.96
AVAXUSDT,9849898817,bid,8.35,1375.9
AVAXUSDT,9849898817,bid,8.34,445.22
AVAXUSDT,9849898817,bid,8.33,675.66
AVAXUSDT,9849898817,bid,8.32,602.85
AVAXUSDT,9849898817,bid,8.31,439.95
AVAXUSDT,9849898817,bid,8.3,3859.61
AVAXUSDT,9849898817,bid,8.29,29.47
AVAXUSDT,9849898817,bid,8.28,695.77
AVAXUSDT,9849898817,bid,8.27,227.05
AVAXUSDT,9849898817,bid,8.26,153.91
AVAXUSDT,9849898817,bid,8.25,783.86
AVAXUSDT,9849898817,bid,8.24,134.98
AVAXUSDT,9849898817,bid,8.23,167.53
AVAXUSDT,9849898817,bid,8.22,248.55
AVAXUSDT,9849898817,bid,8.21,309.08
AVAXUSDT,9849898817,bid,8.2,1643.54
AVAXUSDT,9849898817,bid,8.19,78.2
AVAXUSDT,9849898817,bid,8.18,367.97
AVAXUSDT,9849898817,bid,8.17,58.15
AVAXUSDT,9849898817,bid,8.16,24.09
AVAXUSDT,9849898817,bid,8.15,3951.12
AVAXUSDT,9849898817,bid,8.14,554.42
AVAXUSDT,9849898817,bid,8.13,79.6
AVAXUSDT,9849898817,bid,8.12,323.21
AVAXUSDT,9849898817,bid,8.11,169.5
AVAXUSDT,9849898817,bid,8.1,4130.23
AVAXUSDT,9849898817,bid,8.09,15.94
AVAXUSDT,9849898817,bid,8.08,9.53
AVAXUSDT,9849898817,bid,8.07,93.42
AVAXUSDT,9849898817,bid,8.06,249.03
AVAXUSDT,9849898817,bid,8.05,360.86
AVAXUSDT,9849898817,bid,8.04,127.47
AVAXUSDT,9849898817,bid,8.03,633.53
AVAXUSDT,9849898817,bid,8.02,66.72
AVAXUSDT,9849898817,bid,8.01,3569.87
AVAXUSDT,9849898817,bid,8.0,8876.81
AVAXUSDT,9849898817,bid,7.99,832.54
AVAXUSDT,9849898817,bid,7.98,25.05
AVAXUSDT,9849898817,bid,7.97,59.06
AVAXUSDT,9849898817,bid,7.96,19.02
AVAXUSDT,9849898817,bid,7.95,28.82
AVAXUSDT,9849898817,bid,7.94,7.76
AVAXUSDT,9849898817,bid,7.93,384.82
AVAXUSDT,9849898817,bid,7.92,180.83
AVAXUSDT,9849898817,bid,7.91,937.1
AVAXUSDT,9849898817,bid,7.9,4831.76
AVAXUSDT,9849898817,bid,7.89,111.16
AVAXUSDT,9849898817,bid,7.88,165.51
AVAXUSDT,9849898817,bid,7.87,30.11
AVAXUSDT,9849898817,bid,7.86,1064.1
AVAXUSDT,9849898817,bid,7.85,168.93
AVAXUSDT,9849898817,bid,7.84,64.04
AVAXUSDT,9849898817,bid,7.83,28.28
AVAXUSDT,9849898817,bid,7.82,1.81
AVAXUSDT,9849898817,bid,7.81,489.79
AVAXUSDT,9849898817,bid,7.8,5775.65
AVAXUSDT,9849898817,bid,7.79,98.22
AVAXUSDT,9849898817,bid,7.78,5024.71
