symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,openTime_dt,closeTime_dt
SNXUSDC,-0.01200000,-4.124,0.28549106,0.29200000,0.27900000,2057.50000000,0.27900000,10149.10000000,0.28000000,286.80000000,0.29100000,0.29100000,0.27200000,109226.40000000,31183.16090000,1775030060969,1775116460969,522134,522395,262,2026-04-01 07:54:20.969,2026-04-02 07:54:20.969
EDENUSDT,0.00270000,9.310,0.03053412,0.02900000,0.03170000,9283.00000000,0.03170000,32299.10000000,0.03180000,86136.40000000,0.02900000,0.03220000,0.02880000,26415719.40000000,806580.66622000,1775030393330,1775116793330,11818524,11825906,7383,2026-04-01 07:59:53.330,2026-04-02 07:59:53.330
EDENUSDC,0.00270000,9.215,0.03063903,0.02900000,0.03200000,193.60000000,0.03160000,2590.60000000,0.03190000,10621.30000000,0.02930000,0.03200000,0.02880000,283887.20000000,8698.02963000,1775030366274,1775116766274,653683,653905,223,2026-04-01 07:59:26.274,2026-04-02 07:59:26.274
EDENBNB,-0.00006010,-43.331,0.00010340,0.00000000,0.00007860,491.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013870,0.00021180,0.00006560,3550666.60000000,367.13547400,1774248208591,1774334608591,14394,18393,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
EDENFDUSD,-0.16950000,-70.186,0.13960405,0.00000000,0.07200000,83.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24150000,0.34000000,0.05260000,3873578.70000000,540767.27798000,1774248208591,1774334608591,11385,15384,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
EDENTRY,0.13000000,10.078,1.35566206,1.29000000,1.42000000,48287.20000000,1.41000000,296167.30000000,1.42000000,67905.30000000,1.29000000,1.43000000,1.28000000,10992014.00000000,14901456.30300000,1775030391200,1775116791200,1675610,1676659,1050,2026-04-01 07:59:51.200,2026-04-02 07:59:51.200
NOMFDUSD,-0.00223000,-26.516,0.00778566,0.00000000,0.00618000,2705.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00841000,0.02555000,0.00565000,165940971.00000000,1291959.80740000,1774248208591,1774334608591,14616,18615,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
NOMTRY,0.10200000,40.800,0.29981972,0.25000000,0.35200000,6791.00000000,0.35100000,455988.00000000,0.35200000,765742.00000000,0.25000000,0.39500000,0.24700000,4662744091.00000000,1397982613.63000000,1775030396813,1775116796813,1249052,1345364,96313,2026-04-01 07:59:56.813,2026-04-02 07:59:56.813
NOMUSDC,0.00223000,39.399,0.00675589,0.00563000,0.00789000,12658.00000000,0.00789000,308827.00000000,0.00790000,12642.00000000,0.00566000,0.00887000,0.00554000,1068627665.00000000,7219529.11079000,1775030398322,1775116798322,464930,505491,40562,2026-04-01 07:59:58.322,2026-04-02 07:59:58.322
NOMUSDT,0.00226000,40.071,0.00668283,0.00563000,0.00790000,1888.00000000,0.00789000,251235.00000000,0.00790000,82426.00000000,0.00564000,0.00887000,0.00557000,6758568428.00000000,45166349.17883000,1775030397342,1775116797342,5258228,5534585,276358,2026-04-01 07:59:57.342,2026-04-02 07:59:57.342
2ZUSDT,-0.00300000,-3.783,0.07764282,0.07932000,0.07630000,73.00000000,0.07628000,73.00000000,0.07629000,233.00000000,0.07930000,0.07971000,0.07504000,7570054.00000000,587760.34134000,1775030381278,1775116781278,32648158,32659105,10948,2026-04-01 07:59:41.278,2026-04-02 07:59:41.278
2ZUSDC,-0.00308000,-3.880,0.07749058,0.07926000,0.07630000,73.00000000,0.07628000,73.00000000,0.07634000,898.00000000,0.07938000,0.07967000,0.07503000,9155699.00000000,709480.46435000,1775030394286,1775116794286,2675442,2684592,9151,2026-04-01 07:59:54.286,2026-04-02 07:59:54.286
2ZBNB,-0.00008200,-38.654,0.00017614,0.00000000,0.00013014,166.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00021214,0.00036900,0.00009204,1773847.00000000,312.44975343,1774248208591,1774334608591,13169,17168,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
2ZFDUSD,0.00112000,0.897,0.12272886,0.00000000,0.12605000,79.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12493000,0.13540000,0.11341000,5305079.00000000,651086.30659000,1774248208591,1774334608591,105012,109011,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
2ZTRY,-0.12600000,-3.580,3.46105753,3.51700000,3.39400000,4.00000000,3.39300000,449.00000000,3.39600000,449.00000000,3.52000000,3.54300000,3.33600000,2097761.00000000,7260471.50900000,1775030397226,1775116797226,2909197,2912381,3185,2026-04-01 07:59:57.226,2026-04-02 07:59:57.226
TRUMPJPY,-20.00000000,-4.184,471.00490342,480.00000000,458.00000000,199.10000000,458.00000000,391.40360000,459.00000000,16.00000000,478.00000000,484.00000000,448.00000000,9025.03600000,4250836.20950000,1775030368439,1775116768439,170805,171862,1058,2026-04-01 07:59:28.439,2026-04-02 07:59:28.439
MORPHOUSDT,-0.08900000,-5.583,1.60391688,1.59300000,1.50500000,141.24000000,1.50400000,109.18000000,1.50500000,76.78000000,1.59400000,1.70100000,1.48500000,1883261.41000000,3020594.76585000,1775030389851,1775116789851,13569117,13599092,29976,2026-04-01 07:59:49.851,2026-04-02 07:59:49.851
MORPHOUSDC,-0.09000000,-5.643,1.59472398,1.59200000,1.50500000,38.29000000,1.50400000,52.31000000,1.50500000,743.83000000,1.59500000,1.69900000,1.48600000,236584.15000000,377286.41774000,1775030396992,1775116796992,1059516,1062295,2780,2026-04-01 07:59:56.992,2026-04-02 07:59:56.992
MORPHOBNB,-0.00023300,-14.691,0.00175130,0.00000000,0.00135300,21.63000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00158600,0.00224100,0.00124100,214376.24000000,375.43666873,1774248208591,1774334608591,7360,11359,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
MORPHOFDUSD,-0.93300000,-44.513,1.79860291,0.00000000,1.16300000,170.47000000,0.00000000,0.00000000,0.00000000,0.00000000,2.09600000,2.50000000,1.09600000,123262.35000000,221700.02145000,1774248208591,1774334608591,12359,16358,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
MORPHOTRY,-3.71000000,-5.248,72.05754117,70.75000000,66.98000000,0.28000000,66.87000000,723.21000000,66.97000000,656.75000000,70.69000000,75.53000000,66.30000000,125128.65000000,9016462.84930000,1775030390783,1775116790783,662735,663632,898,2026-04-01 07:59:50.783,2026-04-02 07:59:50.783
ASTERUSDT,0.00000000,0.000,0.66864914,0.67500000,0.67500000,8891.13000000,0.67400000,41375.96000000,0.67500000,24430.73000000,0.67500000,0.68100000,0.65300000,21064574.73000000,14084809.88002000,1775030397244,1775116797244,39104300,39151387,47088,2026-04-01 07:59:57.244,2026-04-02 07:59:57.244
ASTERUSDC,-0.00100000,-0.148,0.66951859,0.67400000,0.67400000,609.68000000,0.67400000,14824.68000000,0.67500000,3217.40000000,0.67500000,0.68100000,0.65300000,1756367.49000000,1175920.68247000,1775030397237,1775116797237,7105703,7112253,6551,2026-04-01 07:59:57.237,2026-04-02 07:59:57.237
ASTERTRY,0.03000000,0.100,29.75662327,29.93000000,30.00000000,20.00000000,30.00000000,1212.12000000,30.02000000,261.05000000,29.97000000,30.24000000,29.01000000,511697.08000000,15226377.23660000,1775030396687,1775116796687,4048724,4051907,3184,2026-04-01 07:59:56.687,2026-04-02 07:59:56.687
WALUSDT,-0.00260000,-3.596,0.07109998,0.07230000,0.06970000,2625.20000000,0.06960000,2852.60000000,0.06970000,54794.90000000,0.07230000,0.07310000,0.06850000,4919450.10000000,349772.81319000,1775030391050,1775116791050,19558848,19570628,11781,2026-04-01 07:59:51.050,2026-04-02 07:59:51.050
WALUSDC,-0.00260000,-3.601,0.07120868,0.07210000,0.06960000,2063.70000000,0.06950000,2590.10000000,0.06960000,415.70000000,0.07220000,0.07300000,0.06850000,440837.50000000,31391.45604000,1775030392238,1775116792238,2624017,2624913,897,2026-04-01 07:59:52.238,2026-04-02 07:59:52.238
WALBNB,0.00000050,0.427,0.00011678,0.00011740,0.00011770,2157.50000000,0.00011760,2158.30000000,0.00011770,5428.00000000,0.00011720,0.00011820,0.00011530,667967.70000000,78.00457619,1775030378895,1775116778895,311863,312400,538,2026-04-01 07:59:38.895,2026-04-02 07:59:38.895
WALFDUSD,-0.00270000,-3.729,0.07157319,0.07230000,0.06970000,79.10000000,0.06960000,579.10000000,0.06970000,79.10000000,0.07240000,0.07310000,0.06850000,86500.70000000,6191.13102000,1775030395349,1775116795349,465549,466091,543,2026-04-01 07:59:55.349,2026-04-02 07:59:55.349
WALTRY,-0.14000000,-4.348,3.16395916,3.22000000,3.08000000,1821.50000000,3.09000000,7997.70000000,3.10000000,7178.70000000,3.22000000,3.24000000,3.05000000,196926.20000000,623066.45500000,1775030394073,1775116794073,507372,507699,328,2026-04-01 07:59:54.073,2026-04-02 07:59:54.073
EULUSDT,0.07900000,8.568,0.96140094,0.92100000,1.00100000,89.99000000,1.00100000,121.50000000,1.00200000,303.73000000,0.92200000,1.00900000,0.91900000,2489797.12000000,2393693.29605000,1775030398033,1775116798033,12801309,12826332,25024,2026-04-01 07:59:58.033,2026-04-02 07:59:58.033
EULUSDC,0.07900000,8.578,0.96272148,0.92100000,1.00000000,18.21000000,1.00000000,152.40000000,1.00200000,20.63000000,0.92100000,1.00800000,0.91900000,377406.29000000,363337.14193000,1775030397941,1775116797941,1276073,1279098,3026,2026-04-01 07:59:57.941,2026-04-02 07:59:57.941
EULFDUSD,-1.26900000,-48.528,2.04080794,0.00000000,1.34600000,9.56000000,0.00000000,0.00000000,0.00000000,0.00000000,2.61500000,2.88800000,1.33200000,177426.72000000,362093.85979000,1774248208591,1774334608591,34907,38906,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
EULBNB,-0.00474600,-65.698,0.00519423,0.00000000,0.00247800,15.41000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00722400,0.00864900,0.00245000,47109.32000000,244.69671636,1774248208591,1774334608591,10575,14574,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
EULTRY,3.70000000,9.069,42.72943581,40.90000000,44.50000000,440.00000000,44.50000000,1253.09000000,44.60000000,2375.20000000,40.80000000,44.80000000,40.80000000,1308360.72000000,55905515.40300000,1775030397971,1775116797971,1212577,1219879,7303,2026-04-01 07:59:57.971,2026-04-02 07:59:57.971
ENSOUSDT,-0.04900000,-4.832,0.99475191,1.01400000,0.96500000,2097.47000000,0.96500000,618.25000000,0.96600000,5186.80000000,1.01400000,1.03500000,0.94900000,1459573.88000000,1451913.90098000,1775030396977,1775116796977,16368094,16379803,11710,2026-04-01 07:59:56.977,2026-04-02 07:59:56.977
ENSOUSDC,-0.04800000,-4.738,0.98787143,1.01300000,0.96500000,230.00000000,0.96400000,429.87000000,0.96500000,82.68000000,1.01300000,1.03200000,0.94900000,159505.82000000,157571.24230000,1775030396892,1775116796892,1371269,1372141,873,2026-04-01 07:59:56.892,2026-04-02 07:59:56.892
ENSOFDUSD,-0.10200000,-7.517,1.28885239,0.00000000,1.25500000,310.44000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35700000,1.54900000,1.14500000,602415.73000000,776424.95250000,1774248208591,1774334608591,231680,235679,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ENSOBNB,-0.00000700,-0.425,0.00162416,0.00163900,0.00163900,114.44000000,0.00162900,131.74000000,0.00163300,59.21000000,0.00164600,0.00166700,0.00161200,4037.98000000,6.55834102,1775030392578,1775116792578,239844,239904,61,2026-04-01 07:59:52.578,2026-04-02 07:59:52.578
ENSOTRY,-2.10000000,-4.667,44.28362305,44.90000000,42.90000000,117.56000000,42.90000000,41.34000000,43.00000000,12776.77000000,45.00000000,46.00000000,42.30000000,596255.20000000,26404340.52000000,1775030396876,1775116796876,2440492,2442725,2234,2026-04-01 07:59:56.876,2026-04-02 07:59:56.876
YBUSDT,-0.00320000,-3.016,0.10359080,0.10580000,0.10290000,269.00000000,0.10290000,2500.50000000,0.10310000,2318.50000000,0.10610000,0.10730000,0.09910000,2776245.80000000,287593.53645000,1775030398081,1775116798081,11377665,11380163,2499,2026-04-01 07:59:58.081,2026-04-02 07:59:58.081
YBUSDC,-0.00330000,-3.107,0.10379280,0.10650000,0.10290000,1013.30000000,0.10280000,353.50000000,0.10310000,300.00000000,0.10620000,0.10700000,0.09920000,100861.60000000,10468.70823000,1775030380953,1775116780953,1826264,1826559,296,2026-04-01 07:59:40.953,2026-04-02 07:59:40.953
YBBNB,-0.00008030,-22.556,0.00029461,0.00000000,0.00027570,164.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00035600,0.00035640,0.00026570,409470.60000000,120.63451124,1774248208591,1774334608591,84731,88730,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
YBFDUSD,-0.05750000,-13.388,0.43690281,0.00000000,0.37200000,14.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42950000,0.47850000,0.36640000,94713.20000000,41380.46298000,1774248208591,1774334608591,138732,142731,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
YBTRY,-0.14000000,-2.966,4.60870545,4.70000000,4.58000000,59850.80000000,4.58000000,3562.50000000,4.59000000,2310.70000000,4.72000000,4.76000000,4.41000000,1165022.70000000,5369246.46400000,1775030397636,1775116797636,1956020,1957395,1376,2026-04-01 07:59:57.636,2026-04-02 07:59:57.636
ZBTUSDT,0.01310000,14.132,0.10048320,0.09270000,0.10580000,5606.40000000,0.10570000,3505.70000000,0.10580000,6035.50000000,0.09270000,0.11250000,0.09020000,95737999.60000000,9620060.52668000,1775030397009,1775116797009,16223439,16409406,185968,2026-04-01 07:59:57.009,2026-04-02 07:59:57.009
ZBTUSDC,0.01270000,13.685,0.10054195,0.09240000,0.10550000,1000.00000000,0.10570000,305.50000000,0.10580000,305.50000000,0.09280000,0.11250000,0.09040000,2289499.10000000,230190.69656000,1775030389216,1775116789216,1236337,1240955,4619,2026-04-01 07:59:49.216,2026-04-02 07:59:49.216
ZBTBNB,-0.00010750,-48.315,0.00017235,0.00000000,0.00011500,119.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00022250,0.00023360,0.00011500,1255273.20000000,216.34006983,1774248208591,1774334608591,17727,21726,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ZBTFDUSD,-0.05460000,-32.931,0.16128829,0.00000000,0.11120000,121.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16580000,0.20790000,0.11110000,749813.20000000,120936.08788000,1774248208591,1774334608591,23348,27347,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ZBTTRY,0.59000000,14.355,4.46330365,4.11000000,4.70000000,2534.70000000,4.70000000,18588.60000000,4.71000000,14842.90000000,4.11000000,4.99000000,4.01000000,22892093.40000000,102174364.13700000,1775030393380,1775116793380,1426131,1440087,13957,2026-04-01 07:59:53.380,2026-04-02 07:59:53.380
TURTLEUSDT,0.00230000,5.623,0.04139761,0.04090000,0.04320000,7785.40000000,0.04310000,16765.30000000,0.04320000,20908.30000000,0.04090000,0.04320000,0.04040000,17102965.00000000,708021.82365000,1775030394551,1775116794551,6471523,6475930,4408,2026-04-01 07:59:54.551,2026-04-02 07:59:54.551
TURTLEUSDC,0.00200000,4.890,0.04105184,0.04090000,0.04290000,135.40000000,0.04310000,11241.30000000,0.04320000,604.50000000,0.04090000,0.04310000,0.04040000,926507.80000000,38034.85456000,1775030391895,1775116791895,1230003,1230300,298,2026-04-01 07:59:51.895,2026-04-02 07:59:51.895
TURTLEBNB,-0.00004350,-37.958,0.00009177,0.00000000,0.00007110,494.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011460,0.00013950,0.00006220,2448844.60000000,224.72806858,1774248208591,1774334608591,12812,16811,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TURTLEFDUSD,-0.02030000,-25.155,0.06530468,0.00000000,0.06040000,115.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08070000,0.08410000,0.05060000,2302642.10000000,150373.31431000,1774248208591,1774334608591,22534,26533,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
TURTLETRY,0.10000000,5.495,1.84385544,1.81000000,1.92000000,162375.30000000,1.91000000,146092.30000000,1.92000000,1012.50000000,1.82000000,1.92000000,1.79000000,6611079.60000000,12189875.05500000,1775030395949,1775116795949,942204,943252,1049,2026-04-01 07:59:55.949,2026-04-02 07:59:55.949
GIGGLEUSDT,-0.64000000,-2.765,22.61349357,23.14000000,22.51000000,1.77400000,22.50000000,8.26800000,22.51000000,4.95000000,23.15000000,23.31000000,21.68000000,113532.76200000,2567372.38360000,1775030381696,1775116781696,59843489,59870703,27215,2026-04-01 07:59:41.696,2026-04-02 07:59:41.696
GIGGLEUSDC,-0.73000000,-3.144,22.60490880,23.10000000,22.49000000,2.02500000,22.50000000,3.71200000,22.53000000,3.71200000,23.22000000,23.29000000,21.68000000,6239.30300000,141038.87527000,1775030364895,1775116764895,5422641,5424104,1464,2026-04-01 07:59:24.895,2026-04-02 07:59:24.895
GIGGLETRY,-28.00000000,-2.721,1006.16317022,1027.00000000,1001.00000000,21.49800000,1000.00000000,28.88000000,1002.00000000,48.02400000,1029.00000000,1034.00000000,964.00000000,40578.70400000,40828797.46000000,1775030381587,1775116781587,5955779,5962651,6873,2026-04-01 07:59:41.587,2026-04-02 07:59:41.587
FUSDT,-0.00008000,-1.563,0.00522339,0.00513000,0.00504000,24750.00000000,0.00503000,420364.00000000,0.00504000,27727.00000000,0.00512000,0.00544000,0.00495000,170080659.00000000,888397.26524000,1775030398371,1775116798371,5532824,5542505,9682,2026-04-01 07:59:58.371,2026-04-02 07:59:58.371
FUSDC,-0.00011000,-2.136,0.00522831,0.00513000,0.00504000,2000.00000000,0.00503000,30787.00000000,0.00504000,16368.00000000,0.00515000,0.00543000,0.00496000,8496042.00000000,44419.97882000,1775030398373,1775116798373,828539,829295,757,2026-04-01 07:59:58.373,2026-04-02 07:59:58.373
FTRY,-0.00430000,-1.883,0.23122873,0.22770000,0.22410000,8184.00000000,0.22380000,8184.00000000,0.22440000,130900.00000000,0.22840000,0.24960000,0.22010000,43063714.00000000,9957567.94260000,1775030396272,1775116796272,1278235,1279951,1717,2026-04-01 07:59:56.272,2026-04-02 07:59:56.272
KITEUSDT,-0.00620000,-4.169,0.15244652,0.14880000,0.14250000,801.60000000,0.14250000,13686.60000000,0.14260000,3593.60000000,0.14870000,0.16030000,0.14030000,55297793.60000000,8429956.18331000,1775030396021,1775116796021,25295138,25429873,134736,2026-04-01 07:59:56.021,2026-04-02 07:59:56.021
KITEUSDC,-0.00660000,-4.430,0.15266392,0.14870000,0.14240000,0.20000000,0.14240000,5306.60000000,0.14260000,4065.50000000,0.14900000,0.16000000,0.14040000,4030611.60000000,615328.97078000,1775030395738,1775116795738,1331139,1335484,4346,2026-04-01 07:59:55.738,2026-04-02 07:59:55.738
KITEBNB,0.00004259,51.556,0.00010654,0.00000000,0.00012520,11984.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008261,0.00014070,0.00008213,4123614.70000000,439.33491208,1774248208591,1774334608591,36552,40551,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
KITETRY,-0.26500000,-4.009,6.80829375,6.59800000,6.34500000,700.00000000,6.34000000,278.40000000,6.34500000,278.40000000,6.61000000,7.11200000,6.23500000,8121659.40000000,55294642.91460000,1775030391248,1775116791248,2482956,2495544,12589,2026-04-01 07:59:51.248,2026-04-02 07:59:51.248
MMTUSDT,-0.00120000,-1.098,0.10894226,0.10930000,0.10810000,1428.60000000,0.10800000,26072.90000000,0.10810000,1237.50000000,0.10930000,0.11080000,0.10570000,3934338.50000000,428615.72185000,1775030385556,1775116785556,23816865,23820277,3413,2026-04-01 07:59:45.556,2026-04-02 07:59:45.556
MMTUSDC,-0.00110000,-1.007,0.10857498,0.10940000,0.10810000,200.00000000,0.10800000,2430.90000000,0.10810000,976.20000000,0.10920000,0.11080000,0.10560000,628819.70000000,68274.08862000,1775030377072,1775116777072,3512608,3513474,867,2026-04-01 07:59:37.072,2026-04-02 07:59:37.072
MMTBNB,-0.00009140,-27.114,0.00034045,0.00000000,0.00024570,656.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00033710,0.00064200,0.00020000,1693592.00000000,576.58130634,1774248208591,1774334608591,21038,25037,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
MMTTRY,-0.04000000,-0.825,4.83442662,4.87000000,4.81000000,207.90000000,4.80000000,11249.10000000,4.81000000,388.10000000,4.85000000,4.92000000,4.70000000,1089519.80000000,5267203.52500000,1775030364221,1775116764221,3566190,3566945,756,2026-04-01 07:59:24.221,2026-04-02 07:59:24.221
DASHUSDC,-2.29000000,-7.012,30.84310202,32.72000000,30.37000000,4.61200000,30.38000000,2.53100000,30.42000000,213.69100000,32.66000000,32.76000000,29.35000000,11835.87300000,365055.03838000,1775030387861,1775116787861,2996475,2997900,1426,2026-04-01 07:59:47.861,2026-04-02 07:59:47.861
SAPIENUSDT,-0.00090000,-1.370,0.06525087,0.06570000,0.06480000,1138.00000000,0.06470000,20899.10000000,0.06480000,3318.10000000,0.06570000,0.06740000,0.06360000,5581081.60000000,364170.41112000,1775030397938,1775116797938,7654806,7660060,5255,2026-04-01 07:59:57.938,2026-04-02 07:59:57.938
SAPIENUSDC,-0.00090000,-1.370,0.06535804,0.06560000,0.06480000,325.90000000,0.06470000,1480.30000000,0.06480000,1241.00000000,0.06570000,0.06740000,0.06360000,805319.70000000,52634.11329000,1775030397938,1775116797938,1750082,1752054,1973,2026-04-01 07:59:57.938,2026-04-02 07:59:57.938
SAPIENBNB,-0.00004870,-28.053,0.00015791,0.00000000,0.00012490,118.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00017360,0.00021380,0.00012040,964164.10000000,152.24706965,1774248208591,1774334608591,41500,45499,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SAPIENTRY,-0.03200000,-1.098,2.90434337,2.91300000,2.88300000,3.90000000,2.88200000,192.30000000,2.88600000,188.40000000,2.91500000,2.99400000,2.82600000,941535.10000000,2734541.22390000,1775030396270,1775116796270,4434624,4439221,4598,2026-04-01 07:59:56.270,2026-04-02 07:59:56.270
MINAUSDC,-0.00370000,-5.987,0.05901763,0.06190000,0.05810000,143.90000000,0.05780000,38552.60000000,0.05810000,6041.00000000,0.06180000,0.06180000,0.05640000,2307791.20000000,136200.37118000,1775030397981,1775116797981,245201,247542,2342,2026-04-01 07:59:57.981,2026-04-02 07:59:57.981
XVGUSDC,-0.00014400,-3.216,0.00439387,0.00451100,0.00433300,181100.00000000,0.00431600,92832.00000000,0.00433800,13666.00000000,0.00447700,0.00459600,0.00419000,13681395.00000000,60114.23550200,1775030347189,1775116747189,245391,245826,436,2026-04-01 07:59:07.189,2026-04-02 07:59:07.189
ALLOUSDT,0.00300000,2.885,0.10650908,0.10390000,0.10700000,508.50000000,0.10700000,1226.50000000,0.10710000,1151.00000000,0.10400000,0.11030000,0.10280000,8164517.80000000,869595.26537000,1775030379385,1775116779385,14624751,14644324,19574,2026-04-01 07:59:39.385,2026-04-02 07:59:39.385
ALLOUSDC,0.00310000,2.981,0.10633565,0.10390000,0.10710000,1224.00000000,0.10690000,2644.10000000,0.10710000,2644.10000000,0.10400000,0.11020000,0.10300000,1325520.20000000,140950.04741000,1775030379317,1775116779317,1065763,1067058,1296,2026-04-01 07:59:39.317,2026-04-02 07:59:39.317
ALLOBNB,-0.00016980,-64.269,0.00020003,0.00000000,0.00009440,106.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00026420,0.00031430,0.00008650,2667524.40000000,533.57737327,1774248208591,1774334608591,4565,8564,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ALLOTRY,0.14000000,3.030,4.72438368,4.61000000,4.76000000,3943.00000000,4.75000000,19770.60000000,4.77000000,5729.20000000,4.62000000,4.91000000,4.57000000,1945190.80000000,9189827.66200000,1775030379545,1775116779545,2485225,2487529,2305,2026-04-01 07:59:39.545,2026-04-02 07:59:39.545
SOLVUSDC,0.00216000,63.158,0.00439982,0.00340000,0.00558000,55959.00000000,0.00556000,35949.00000000,0.00559000,26191.00000000,0.00342000,0.00585000,0.00336000,246322784.00000000,1083775.11989000,1775030395242,1775116795242,133207,143228,10022,2026-04-01 07:59:55.242,2026-04-02 07:59:55.242
USD1USDC,-0.00040000,-0.040,0.99970698,0.99990000,0.99950000,102655.00000000,0.99950000,116948.00000000,0.99960000,1110719.00000000,0.99990000,1.00000000,0.99940000,45452231.00000000,45438912.68210000,1775030397149,1775116797149,5330668,5404899,74232,2026-04-01 07:59:57.149,2026-04-02 07:59:57.149
WLFIUSD1,-0.00140000,-1.403,0.09995551,0.09980000,0.09840000,9951.00,0.09840000,15741.90,0.09850000,12239.80,0.09980000,0.10220000,0.09770000,4225065.20,422318.54928000,1775030398073,1775116798073,1644648,1646461,1814,2026-04-01 07:59:58.073,2026-04-02 07:59:58.073
BANKUSDT,0.00670000,17.448,0.05373998,0.03850000,0.04510000,816.90000000,0.04510000,2570.00000000,0.04520000,7749.70000000,0.03840000,0.06600000,0.03830000,227158835.10000000,12207511.29385000,1775030398402,1775116798402,2226859,2362092,135234,2026-04-01 07:59:58.402,2026-04-02 07:59:58.402
BANKUSDC,0.00690000,18.016,0.05436639,0.03840000,0.04520000,1325.80000000,0.04490000,15784.50000000,0.04510000,10162.90000000,0.03830000,0.06580000,0.03820000,22482582.00000000,1222296.71585000,1775030394971,1775116794971,262532,272426,9895,2026-04-01 07:59:54.971,2026-04-02 07:59:54.971
BANKTRY,0.30000000,17.616,2.42616749,1.70000000,2.00300000,2555.40000000,2.00600000,5000.00000000,2.01500000,6516.70000000,1.70300000,2.93000000,1.69900000,134034375.40000000,325189844.36220000,1775030398402,1775116798402,1128994,1173363,44370,2026-04-01 07:59:58.402,2026-04-02 07:59:58.402
METUSDT,-0.00430000,-3.214,0.13396307,0.13380000,0.12950000,67.20000000,0.12940000,24378.50000000,0.12960000,3633.90000000,0.13380000,0.14230000,0.12410000,13574942.70000000,1818540.96294000,1775030386242,1775116786242,12576163,12581865,5703,2026-04-01 07:59:46.242,2026-04-02 07:59:46.242
METUSDC,-0.00540000,-4.030,0.13335235,0.13400000,0.12860000,194.40000000,0.12940000,3756.50000000,0.12990000,9095.00000000,0.13400000,0.14230000,0.12440000,483859.40000000,64523.78998000,1775030382341,1775116782341,521271,521751,481,2026-04-01 07:59:42.341,2026-04-02 07:59:42.341
METTRY,-0.21000000,-3.535,5.99607605,5.94000000,5.73000000,701.00000000,5.75000000,16438.50000000,5.77000000,4302.70000000,5.94000000,6.32000000,5.53000000,706225.50000000,4234581.80900000,1775030341492,1775116741492,491229,491837,609,2026-04-01 07:59:01.492,2026-04-02 07:59:01.492
1INCHUSDC,-0.00340000,-3.692,0.09101828,0.09240000,0.08870000,4862.90000000,0.08850000,22892.70000000,0.08880000,2541.40000000,0.09210000,0.09290000,0.08760000,67783.70000000,6169.55607000,1775030387221,1775116787221,46057,46185,129,2026-04-01 07:59:47.221,2026-04-02 07:59:47.221
COTIUSDC,-0.00024000,-1.868,0.01264497,0.01284000,0.01261000,9536.00000000,0.01260000,115537.00000000,0.01263000,2500.00000000,0.01285000,0.01308000,0.01230000,1807982.00000000,22861.87822000,1775030291360,1775116691360,51674,51870,197,2026-04-01 07:58:11.360,2026-04-02 07:58:11.360
