symbol,baseAsset,quoteAsset,status,baseAssetPrecision,quoteAssetPrecision,isSpotTradingAllowed,isMarginTradingAllowed,orderTypes
CATIBNB,CATI,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CATIFDUSD,CATI,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CATITRY,CATI,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1MBABYDOGEFDUSD,1MBABYDOGE,FDUSD,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1MBABYDOGETRY,1MBABYDOGE,TRY,TRADING,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CATIBRL,CATI,BRL,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BTCEURI,BTC,EURI,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEIROFDUSD,NEIRO,FDUSD,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEIROTRY,NEIRO,TRY,TRADING,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HMSTRUSDT,HMSTR,USDT,TRADING,2,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HMSTRBNB,HMSTR,BNB,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HMSTRFDUSD,HMSTR,FDUSD,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HMSTRTRY,HMSTR,TRY,TRADING,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EIGENBTC,EIGEN,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EIGENUSDT,EIGEN,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EIGENFDUSD,EIGEN,FDUSD,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EIGENTRY,EIGEN,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEIROBRL,NEIRO,BRL,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEIROEUR,NEIRO,EUR,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BNSOLSOL,BNSOL,SOL,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SCRUSDT,SCR,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SUIBRL,SUI,BRL,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TURBOTRY,TURBO,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BNSOLUSDT,BNSOL,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
LUMIAUSDT,LUMIA,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SCRBTC,SCR,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SCRFDUSD,SCR,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SCRTRY,SCR,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
KAIAUSDT,KAIA,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COWUSDT,COW,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CETUSUSDT,CETUS,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTUSDT,PNUT,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTUSDT,ACT,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTTRY,ACT,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COWTRY,COW,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CETUSTRY,CETUS,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TROYTRY,TROY,TRY,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTTRY,PNUT,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTFDUSD,ACT,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTUSDC,ACT,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
NEIROUSDC,NEIRO,USDC,TRADING,2,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTBTC,PNUT,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTFDUSD,PNUT,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTUSDC,PNUT,USDC,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USUALUSDT,USUAL,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTBRL,ACT,BRL,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACTEUR,ACT,EUR,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CATIUSDC,CATI,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ETHEURI,ETH,EURI,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
LUMIATRY,LUMIA,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTBRL,PNUT,BRL,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PNUTEUR,PNUT,EUR,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
APEFDUSD,APE,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
FDUSDUSDC,FDUSD,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HBARUSDC,HBAR,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
OMUSDC,OM,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
RAYUSDC,RAY,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TAOUSDC,TAO,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TURBOFDUSD,TURBO,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THEBTC,THE,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THEBNB,THE,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THEFDUSD,THE,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THETRY,THE,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
THEUSDT,THE,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
APEUSDC,APE,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
BOMEEUR,BOME,EUR,BREAK,2,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EIGENUSDC,EIGEN,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HBARFDUSD,HBAR,FDUSD,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MEMEUSDC,MEME,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TROYUSDC,TROY,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WLDEUR,WLD,EUR,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1MBABYDOGEUSDC,1MBABYDOGE,USDC,TRADING,2,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CETUSUSDC,CETUS,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
COWUSDC,COW,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
DYDXUSDC,DYDX,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HMSTRUSDC,HMSTR,USDC,TRADING,2,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TURBOUSDC,TURBO,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ENABRL,ENA,BRL,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
EOSFDUSD,EOS,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
KAIAUSDC,KAIA,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
SANDUSDC,SAND,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
XLMFDUSD,XLM,FDUSD,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CHZUSDC,CHZ,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PYTHUSDC,PYTH,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
RSRUSDC,RSR,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
RSRFDUSD,RSR,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
WUSDC,W,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
XTZUSDC,XTZ,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACXUSDT,ACX,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ORCAUSDT,ORCA,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MOVEBTC,MOVE,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MOVEUSDT,MOVE,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MOVEBNB,MOVE,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MOVEFDUSD,MOVE,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MOVETRY,MOVE,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MEBTC,ME,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MEUSDT,ME,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
MEFDUSD,ME,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
METRY,ME,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACXUSDC,ACX,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ORCAUSDC,ORCA,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACXFDUSD,ACX,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ORCAFDUSD,ORCA,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ACXTRY,ACX,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
ORCATRY,ORCA,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
KSMTRY,KSM,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
CELOTRY,CELO,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HIVEFDUSD,HIVE,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
HIVEUSDC,HIVE,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
IDEXFDUSD,IDEX,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
IDEXUSDC,IDEX,USDC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TLMFDUSD,TLM,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
TLMUSDC,TLM,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
VELODROMEUSDT,VELODROME,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
VANAUSDT,VANA,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
VANABNB,VANA,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
VANAFDUSD,VANA,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
VANATRY,VANA,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1000CATUSDT,1000CAT,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1000CATBNB,1000CAT,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1000CATFDUSD,1000CAT,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1000CATTRY,1000CAT,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PENGUUSDT,PENGU,USDT,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PENGUBNB,PENGU,BNB,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PENGUFDUSD,PENGU,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
PENGUTRY,PENGU,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USUALBTC,USUAL,BTC,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USUALFDUSD,USUAL,FDUSD,BREAK,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
USUALTRY,USUAL,TRY,TRADING,8,8,True,False,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
1000CATUSDC,1000CAT,USDC,TRADING,8,8,True,True,"LIMIT,LIMIT_MAKER,MARKET,STOP_LOSS,STOP_LOSS_LIMIT,TAKE_PROFIT,TAKE_PROFIT_LIMIT"
